Name,Counts,Gender,Arek,Kinga,Counts_2022
MANUELLA,19,female,Unknown,Unknown,0.0
MARYNIKA,19,female,Unknown,Unknown,0.0
MICHELL,19,female,Unknown,Unknown,0.0
MILDA,19,female,Unknown,Unknown,0.0
MIROSLAWA,19,female,Unknown,Unknown,5.0
0,19,female,Unknown,Unknown,0.0
NOEMIE,19,female,Unknown,Unknown,0.0
PHUONG ANH,19,female,Unknown,Unknown,0.0
RADKA,19,female,Unknown,Unknown,0.0
RIHANNA,19,female,Unknown,Unknown,0.0
RONY,19,female,Unknown,Unknown,0.0
ROZETA,19,female,Unknown,Unknown,0.0
RUSUDAN,19,female,Unknown,Unknown,0.0
SADIA,19,female,Unknown,Unknown,0.0
SARITA,19,female,Unknown,Unknown,0.0
SEHER,19,female,Unknown,Unknown,0.0
SOLOMIJA,19,female,Unknown,Unknown,10.0
STAWRULA,19,female,Unknown,Unknown,0.0
STEFANI,19,female,Unknown,Unknown,0.0
SVETLA,19,female,Unknown,Unknown,0.0
SZILVIA,19,female,Unknown,Unknown,0.0
ŞEYMA,19,female,Unknown,Unknown,0.0
TALA,19,female,Unknown,Unknown,0.0
TANITA,19,female,Unknown,Unknown,0.0
TAYISIYA,19,female,Unknown,Unknown,0.0
TELESFORA,19,female,Unknown,Unknown,0.0
THI LIEN,19,female,Unknown,Unknown,0.0
THI THU HA,19,female,Unknown,Unknown,0.0
TINGTING,19,female,Unknown,Unknown,0.0
TULIA,19,female,Unknown,Unknown,2.0
UMA,19,female,Unknown,Unknown,0.0
VLASTA,19,female,Unknown,Unknown,0.0
WEN,19,female,Unknown,Unknown,0.0
XI,19,female,Unknown,Unknown,0.0
XIAO,19,female,Unknown,Unknown,0.0
YOLANTA,19,female,Unknown,Unknown,0.0
ZELDA,19,female,Unknown,Unknown,0.0
ZENA,19,female,Unknown,Unknown,0.0
ZYGRIDA,19,female,Unknown,Unknown,0.0
ADAMA,18,female,Unknown,Unknown,0.0
ADRIENNE,18,female,Unknown,Unknown,0.0
ADVA,18,female,Unknown,Unknown,0.0
AILEEN,18,female,Unknown,Unknown,0.0
AMALYA,18,female,Unknown,Unknown,0.0
AMELI,18,female,Unknown,Unknown,2.0
ANASTACIA,18,female,Unknown,Unknown,0.0
ANISJA,18,female,Unknown,Unknown,0.0
ANNA MARIA,18,female,Unknown,Unknown,0.0
ANNI,18,female,Unknown,Unknown,0.0
ANTJE,18,female,Unknown,Unknown,0.0
ANU,18,female,Unknown,Unknown,0.0
ASTGHIK,18,female,Unknown,Unknown,0.0
BALLADYNA,18,female,Unknown,Unknown,0.0
BORZENNA,18,female,Unknown,Unknown,0.0
BOŻANNA,18,female,Unknown,Unknown,0.0
BOŽENA,18,female,Unknown,Unknown,0.0
CAMELIA,18,female,Unknown,Unknown,0.0
CARLOTA,18,female,Unknown,Unknown,0.0
CASANDRA,18,female,Unknown,Unknown,0.0
CHAWA,18,female,Unknown,Unknown,0.0
CHAYA,18,female,Unknown,Unknown,0.0
CHIOMA,18,female,Unknown,Unknown,0.0
CHRYSTIANA,18,female,Unknown,Unknown,0.0
CIARA,18,female,Unknown,Unknown,0.0
DEBRA,18,female,Unknown,Unknown,0.0
DIEU,18,female,Unknown,Unknown,0.0
DYMITRA,18,female,Unknown,Unknown,0.0
FABIA,18,female,Unknown,Unknown,0.0
FEBRONIA,18,female,Unknown,Unknown,0.0
FRANCOISE,18,female,Unknown,Unknown,0.0
FRANKA,18,female,Unknown,Unknown,2.0
GERGANA,18,female,Unknown,Unknown,0.0
GÜLŞAH,18,female,Unknown,Unknown,0.0
HACER,18,female,Unknown,Unknown,0.0
HAZAL,18,female,Unknown,Unknown,0.0
HENRIETTE,18,female,Unknown,Unknown,0.0
HINDA,18,female,Unknown,Unknown,0.0
HOANG,18,female,Unknown,Unknown,0.0
HYGINA,18,female,Unknown,Unknown,0.0
IWONIA,18,female,Unknown,Unknown,0.0
JANICE,18,female,Unknown,Unknown,0.0
JENTA,18,female,Unknown,Unknown,0.0
JI,18,female,Unknown,Unknown,0.0
JOWANKA,18,female,Unknown,Unknown,0.0
KHRYSTSINA,18,female,Unknown,Unknown,0.0
KYRA,18,female,Unknown,Unknown,0.0
LENE,18,female,Unknown,Unknown,0.0
LESLIE,18,female,Unknown,Unknown,0.0
LEXI,18,female,Unknown,Unknown,0.0
LIESELOTTA,18,female,Unknown,Unknown,0.0
LUCIJA,18,female,Unknown,Unknown,0.0
MALAIKA,18,female,Unknown,Unknown,0.0
MAŁKA,18,female,Unknown,Unknown,0.0
MARGITTA,18,female,Unknown,Unknown,0.0
MARGRET,18,female,Unknown,Unknown,0.0
MARINELA,18,female,Unknown,Unknown,0.0
MARIZA,18,female,Unknown,Unknown,0.0
MAR'YANA,18,female,Unknown,Unknown,0.0
MEDARDA,18,female,Unknown,Unknown,0.0
MEITAL,18,female,Unknown,Unknown,0.0
MIHO,18,female,Unknown,Unknown,0.0
MIRI,18,female,Unknown,Unknown,0.0
MIRIAN,18,female,Unknown,Unknown,0.0
NAIMA,18,female,Unknown,Unknown,0.0
NEONIŁA,18,female,Unknown,Unknown,0.0
NERMIN,18,female,Unknown,Unknown,0.0
NIHAL,18,female,Unknown,Unknown,0.0
NIJOLA,18,female,Unknown,Unknown,0.0
NOELLE,18,female,Unknown,Unknown,0.0
OLIVERA,18,female,Unknown,Unknown,0.0
PENELOPA,18,female,Unknown,Unknown,0.0
RAJA,18,female,Unknown,Unknown,0.0
ROBIN,18,female,Unknown,Unknown,0.0
ROZEMARIA,18,female,Unknown,Unknown,0.0
SÁRA,18,female,Unknown,Unknown,0.0
SELENE,18,female,Unknown,Unknown,0.0
SEVGI,18,female,Unknown,Unknown,0.0
SIDONIA,18,female,Unknown,Unknown,0.0
STEFFI,18,female,Unknown,Unknown,0.0
SUMMER,18,female,Unknown,Unknown,0.0
SWATI,18,female,Unknown,Unknown,0.0
SYLENA,18,female,Unknown,Unknown,0.0
TADEA,18,female,Unknown,Unknown,0.0
THI HUYEN,18,female,Unknown,Unknown,0.0
THI OANH,18,female,Unknown,Unknown,0.0
THI VAN,18,female,Unknown,Unknown,0.0
TOMISŁAWA,18,female,Unknown,Unknown,0.0
VICTORIIA,18,female,Unknown,Unknown,0.0
YEVANHELINA,18,female,Unknown,Unknown,6.0
YIFAT,18,female,Unknown,Unknown,0.0
YUKA,18,female,Unknown,Unknown,0.0
YULI,18,female,Unknown,Unknown,0.0
YUMI,18,female,Unknown,Unknown,0.0
ZEINAB,18,female,Unknown,Unknown,0.0
ZHANETA,18,female,Unknown,Unknown,0.0
ZINEB,18,female,Unknown,Unknown,0.0
ZŁATA,18,female,Unknown,Unknown,2.0
ZUKHRA,18,female,Unknown,Unknown,0.0
ABBY,17,female,Unknown,Unknown,0.0
AHNESA,17,female,Unknown,Unknown,0.0
AINA,17,female,Unknown,Unknown,0.0
AINHOA,17,female,Unknown,Unknown,0.0
ALICIJA,17,female,Unknown,Unknown,0.0
AMALIIA,17,female,Unknown,Unknown,5.0
AMANI,17,female,Unknown,Unknown,0.0
AMARA,17,female,Unknown,Unknown,0.0
AMBRA,17,female,Unknown,Unknown,0.0
AMELIIA,17,female,Unknown,Unknown,14.0
ANETT,17,female,Unknown,Unknown,0.0
ANIFE,17,female,Unknown,Unknown,0.0
ANNE-SOPHIE,17,female,Unknown,Unknown,0.0
ARTEMIS,17,female,Unknown,Unknown,0.0
BEATRYCZA,17,female,Unknown,Unknown,0.0
BUSE,17,female,Unknown,Unknown,0.0
CHANTEL,17,female,Unknown,Unknown,0.0
CLÁUDIA,17,female,Unknown,Unknown,0.0
CORAL,17,female,Unknown,Unknown,0.0
DARIANA,17,female,Unknown,Unknown,0.0
DARJA,17,female,Unknown,Unknown,0.0
DASHA,17,female,Unknown,Unknown,0.0
DEEPA,17,female,Unknown,Unknown,0.0
DIEU LINH,17,female,Unknown,Unknown,0.0
DİLARA,17,female,Unknown,Unknown,0.0
DOMENICA,17,female,Unknown,Unknown,0.0
DOROTEA,17,female,Unknown,Unknown,0.0
DÓRA,17,female,Unknown,Unknown,0.0
ECEM,17,female,Unknown,Unknown,0.0
ELIŠKA,17,female,Unknown,Unknown,0.0
EMMANUELA,17,female,Unknown,Unknown,0.0
FATEMEH,17,female,Unknown,Unknown,0.0
FELICITY,17,female,Unknown,Unknown,0.0
FRANCINE,17,female,Unknown,Unknown,0.0
GAJANE,17,female,Unknown,Unknown,0.0
GIUSTINA,17,female,Unknown,Unknown,0.0
GVANTSA,17,female,Unknown,Unknown,0.0
HARRIET,17,female,Unknown,Unknown,0.0
HILLA,17,female,Unknown,Unknown,0.0
IDIT,17,female,Unknown,Unknown,0.0
IJA,17,female,Unknown,Unknown,0.0
ILDIKÓ,17,female,Unknown,Unknown,0.0
ILKNUR,17,female,Unknown,Unknown,0.0
IPEK,17,female,Unknown,Unknown,0.0
IVELINA,17,female,Unknown,Unknown,0.0
IVETTE,17,female,Unknown,Unknown,0.0
JACENTA,17,female,Unknown,Unknown,0.0
JERZYNA,17,female,Unknown,Unknown,0.0
JEWGIENIJA,17,female,Unknown,Unknown,0.0
JIAQI,17,female,Unknown,Unknown,0.0
JILL,17,female,Unknown,Unknown,0.0
JIMENA,17,female,Unknown,Unknown,0.0
JOELLE,17,female,Unknown,Unknown,0.0
KALA,17,female,Unknown,Unknown,3.0
KALISTA,17,female,Unknown,Unknown,0.0
KARMELITA,17,female,Unknown,Unknown,0.0
KAYLEIGH,17,female,Unknown,Unknown,0.0
KHANH LINH,17,female,Unknown,Unknown,2.0
KSENIJA,17,female,Unknown,Unknown,0.0
LAIA,17,female,Unknown,Unknown,0.0
LEONILA,17,female,Unknown,Unknown,0.0
LEONILLA,17,female,Unknown,Unknown,0.0
LIBI,17,female,Unknown,Unknown,0.0
LIUBOVI,17,female,Unknown,Unknown,0.0
LORINA,17,female,Unknown,Unknown,0.0
LUCREZIA,17,female,Unknown,Unknown,0.0
MAIKE,17,female,Unknown,Unknown,0.0
MANISHA,17,female,Unknown,Unknown,0.0
MARGERYTA,17,female,Unknown,Unknown,0.0
MARIYANA,17,female,Unknown,Unknown,0.0
MARLEN,17,female,Unknown,Unknown,0.0
MAXIMA,17,female,Unknown,Unknown,0.0
MEIRAV,17,female,Unknown,Unknown,0.0
MENG,17,female,Unknown,Unknown,0.0
MERY,17,female,Unknown,Unknown,0.0
MIKAYLA,17,female,Unknown,Unknown,0.0
MÓNIKA,17,female,Unknown,Unknown,0.0
MYKHAILYNA,17,female,Unknown,Unknown,0.0
NATO,17,female,Unknown,Unknown,0.0
NEDA,17,female,Unknown,Unknown,0.0
NI,17,female,Unknown,Unknown,0.0
NOÉMI,17,female,Unknown,Unknown,0.0
OLCHA,17,female,Unknown,Unknown,0.0
PARASKIEWA,17,female,Unknown,Unknown,0.0
RAHEL,17,female,Unknown,Unknown,0.0
RINAT,17,female,Unknown,Unknown,0.0
ROSITSA,17,female,Unknown,Unknown,0.0
ROSŁAWA,17,female,Unknown,Unknown,0.0
SANAA,17,female,Unknown,Unknown,0.0
SEEMA,17,female,Unknown,Unknown,0.0
SHANY,17,female,Unknown,Unknown,0.0
SILWANA,17,female,Unknown,Unknown,0.0
SINA,17,female,Unknown,Unknown,0.0
SISSI,17,female,Unknown,Unknown,0.0
SŁAWOMIŁA,17,female,Unknown,Unknown,0.0
SOBIESŁAWA,17,female,Unknown,Unknown,0.0
SULTANA,17,female,Unknown,Unknown,0.0
TACJANNA,17,female,Unknown,Unknown,0.0
TALITA,17,female,Unknown,Unknown,0.0
THI TUYET,17,female,Unknown,Unknown,0.0
THI XUAN,17,female,Unknown,Unknown,0.0
THI YEN,17,female,Unknown,Unknown,0.0
TIJANA,17,female,Unknown,Unknown,0.0
TRA MY,17,female,Unknown,Unknown,0.0
TRAUTE,17,female,Unknown,Unknown,0.0
ULJANA,17,female,Unknown,Unknown,2.0
VALÉRIE,17,female,Unknown,Unknown,0.0
VARDA,17,female,Unknown,Unknown,0.0
WŁODZIMIRA,17,female,Unknown,Unknown,0.0
XIA,17,female,Unknown,Unknown,0.0
YUE,17,female,Unknown,Unknown,0.0
ZENOWIA,17,female,Unknown,Unknown,0.0
ZIVA,17,female,Unknown,Unknown,0.0
AHUVA,16,female,Unknown,Unknown,0.0
ALIDIA,16,female,Unknown,Unknown,0.0
AMRITA,16,female,Unknown,Unknown,0.0
ANGÉLIQUE,16,female,Unknown,Unknown,0.0
ANTONIETTA,16,female,Unknown,Unknown,0.0
AOIFE,16,female,Unknown,Unknown,0.0
ARIELLE,16,female,Unknown,Unknown,0.0
ARIETA,16,female,Unknown,Unknown,0.0
ARISA,16,female,Unknown,Unknown,0.0
ARMENUHI,16,female,Unknown,Unknown,0.0
AWA,16,female,Unknown,Unknown,0.0
BAO NGOC,16,female,Unknown,Unknown,0.0
BLUMA,16,female,Unknown,Unknown,0.0
BOGUCHWAŁA,16,female,Unknown,Unknown,0.0
BONA,16,female,Unknown,Unknown,0.0
BUKET,16,female,Unknown,Unknown,0.0
CANDELA,16,female,Unknown,Unknown,0.0
CENNET,16,female,Unknown,Unknown,0.0
CIRILLA,16,female,Unknown,Unknown,0.0
CORALIE,16,female,Unknown,Unknown,0.0
COURTNEY,16,female,Unknown,Unknown,0.0
CRISTIANA,16,female,Unknown,Unknown,0.0
DEFNE,16,female,Unknown,Unknown,0.0
DEMET,16,female,Unknown,Unknown,0.0
DIMA,16,female,Unknown,Unknown,0.0
DOBROGNIEWA,16,female,Unknown,Unknown,0.0
DŻEMILA,16,female,Unknown,Unknown,0.0
ELISABETA,16,female,Unknown,Unknown,0.0
ELOISE,16,female,Unknown,Unknown,0.0
EMELY,16,female,Unknown,Unknown,0.0
ESZTER,16,female,Unknown,Unknown,0.0
GERLINDE,16,female,Unknown,Unknown,0.0
GIENIA,16,female,Unknown,Unknown,0.0
GORDIANA,16,female,Unknown,Unknown,0.0
GRZYMISŁAWA,16,female,Unknown,Unknown,0.0
HAI YEN,16,female,Unknown,Unknown,0.0
HELA,16,female,Unknown,Unknown,0.0
HILDE,16,female,Unknown,Unknown,0.0
HYE,16,female,Unknown,Unknown,0.0
IARYNA,16,female,Unknown,Unknown,0.0
IASMINA,16,female,Unknown,Unknown,0.0
IRYDA,16,female,Unknown,Unknown,0.0
IZYDA,16,female,Unknown,Unknown,0.0
JANISŁAWA,16,female,Unknown,Unknown,0.0
JÉSSICA,16,female,Unknown,Unknown,0.0
JONA,16,female,Unknown,Unknown,0.0
JOSÉPHINE,16,female,Unknown,Unknown,0.0
KAMALA,16,female,Unknown,Unknown,0.0
KYLA,16,female,Unknown,Unknown,0.0
LAXMI,16,female,Unknown,Unknown,0.0
LENI,16,female,Unknown,Unknown,0.0
LETÍCIA,16,female,Unknown,Unknown,0.0
LIENA,16,female,Unknown,Unknown,0.0
LIHUA,16,female,Unknown,Unknown,0.0
LILIJANNA,16,female,Unknown,Unknown,0.0
LILKA,16,female,Unknown,Unknown,0.0
LIORA,16,female,Unknown,Unknown,0.0
LIRI,16,female,Unknown,Unknown,0.0
LOURDES,16,female,Unknown,Unknown,0.0
LYLA,16,female,Unknown,Unknown,0.0
ŁADA,16,female,Unknown,Unknown,0.0
MARGRIT,16,female,Unknown,Unknown,0.0
MARLIES,16,female,Unknown,Unknown,0.0
MARLIS,16,female,Unknown,Unknown,0.0
MARYTA,16,female,Unknown,Unknown,0.0
MÁRTA,16,female,Unknown,Unknown,0.0
MEDNI,16,female,Unknown,Unknown,0.0
MELIDA,16,female,Unknown,Unknown,0.0
MIKI,16,female,Unknown,Unknown,0.0
MILLY,16,female,Unknown,Unknown,0.0
MIRAY,16,female,Unknown,Unknown,0.0
MIRYAM,16,female,Unknown,Unknown,0.0
NISHA,16,female,Unknown,Unknown,0.0
OANA,16,female,Unknown,Unknown,0.0
ODARKA,16,female,Unknown,Unknown,0.0
OLENIA,16,female,Unknown,Unknown,0.0
OLIVIIA,16,female,Unknown,Unknown,9.0
ORTAL,16,female,Unknown,Unknown,0.0
PANAGIOTA,16,female,Unknown,Unknown,0.0
PAOLINA,16,female,Unknown,Unknown,0.0
RAIANA,16,female,Unknown,Unknown,0.0
RALUCA,16,female,Unknown,Unknown,0.0
REINA,16,female,Unknown,Unknown,0.0
RIANA,16,female,Unknown,Unknown,0.0
ROKSOLIANA,16,female,Unknown,Unknown,0.0
ROSEMARY,16,female,Unknown,Unknown,0.0
ROSINA,16,female,Unknown,Unknown,0.0
RUBI,16,female,Unknown,Unknown,0.0
RUMISA,16,female,Unknown,Unknown,0.0
SABRIN,16,female,Unknown,Unknown,0.0
SAJANA,16,female,Unknown,Unknown,0.0
SANGITA,16,female,Unknown,Unknown,0.0
SARBINA,16,female,Unknown,Unknown,0.0
SAULE,16,female,Unknown,Unknown,0.0
SAVANA,16,female,Unknown,Unknown,0.0
SAVANNA,16,female,Unknown,Unknown,0.0
SEDRA,16,female,Unknown,Unknown,0.0
SEMIRA,16,female,Unknown,Unknown,0.0
SHANSHAN,16,female,Unknown,Unknown,0.0
SHELLEY,16,female,Unknown,Unknown,0.0
SHIRAN,16,female,Unknown,Unknown,0.0
SIRANUSH,16,female,Unknown,Unknown,0.0
STACEY,16,female,Unknown,Unknown,0.0
STANISLAWA,16,female,Unknown,Unknown,0.0
STEFKA,16,female,Unknown,Unknown,0.0
SULTAN,16,female,Unknown,Unknown,0.0
SYBILLE,16,female,Unknown,Unknown,0.0
TAM,16,female,Unknown,Unknown,0.0
TEMENUZHKA,16,female,Unknown,Unknown,0.0
THEODORA,16,female,Unknown,Unknown,0.0
THI THAO,16,female,Unknown,Unknown,0.0
THI THU HIEN,16,female,Unknown,Unknown,0.0
THI THU HUONG,16,female,Unknown,Unknown,0.0
VIDA,16,female,Unknown,Unknown,0.0
WALDTRAUT,16,female,Unknown,Unknown,0.0
WALERIANA,16,female,Unknown,Unknown,0.0
WALLY,16,female,Unknown,Unknown,0.0
WIKI,16,female,Unknown,Unknown,0.0
WIOLANTA,16,female,Unknown,Unknown,0.0
XIAOMEI,16,female,Unknown,Unknown,0.0
XUAN,16,female,Unknown,Unknown,0.0
YAKHA,16,female,Unknown,Unknown,0.0
YANYAN,16,female,Unknown,Unknown,0.0
YELIZ,16,female,Unknown,Unknown,0.0
YOANNA,16,female,Unknown,Unknown,0.0
YUANYUAN,16,female,Unknown,Unknown,0.0
YUMIKO,16,female,Unknown,Unknown,0.0
ZIGRIDA,16,female,Unknown,Unknown,0.0
ZINAJDA,16,female,Unknown,Unknown,0.0
ZOHRA,16,female,Unknown,Unknown,0.0
ŻENETA,16,female,Unknown,Unknown,0.0
ADELHEIDA,15,female,Unknown,Unknown,0.0
AGAM,15,female,Unknown,Unknown,0.0
ALEVTINA,15,female,Unknown,Unknown,0.0
ALEWTINA,15,female,Unknown,Unknown,0.0
ALIANA,15,female,Unknown,Unknown,2.0
ALLEGRA,15,female,Unknown,Unknown,0.0
AMALIE,15,female,Unknown,Unknown,0.0
AMARACHI,15,female,Unknown,Unknown,0.0
ANDRONIKA,15,female,Unknown,Unknown,0.0
ANDZELIKA,15,female,Unknown,Unknown,0.0
ANEL,15,female,Unknown,Unknown,0.0
ANIZJA,15,female,Unknown,Unknown,0.0
ARAKSYA,15,female,Unknown,Unknown,0.0
ARMIDA,15,female,Unknown,Unknown,0.0
ASSEM,15,female,Unknown,Unknown,0.0
ASTERIA,15,female,Unknown,Unknown,0.0
AURA,15,female,Unknown,Unknown,2.0
AYÇA,15,female,Unknown,Unknown,0.0
AYTEN,15,female,Unknown,Unknown,0.0
BIERUTA,15,female,Unknown,Unknown,0.0
BO,15,female,Unknown,Unknown,0.0
BONITA,15,female,Unknown,Unknown,0.0
BREGIDA,15,female,Unknown,Unknown,0.0
BUSRA,15,female,Unknown,Unknown,0.0
CLARISSE,15,female,Unknown,Unknown,0.0
CLAUDINE,15,female,Unknown,Unknown,0.0
CONSTANZA,15,female,Unknown,Unknown,0.0
DAHLIA,15,female,Unknown,Unknown,0.0
DIANNA,15,female,Unknown,Unknown,0.0
DRAGANA,15,female,Unknown,Unknown,0.0
DROGOSŁAWA,15,female,Unknown,Unknown,0.0
EDINA,15,female,Unknown,Unknown,0.0
EKATERINI,15,female,Unknown,Unknown,0.0
ELICJA,15,female,Unknown,Unknown,0.0
ELŽBIETA,15,female,Unknown,Unknown,0.0
EVANGELIA,15,female,Unknown,Unknown,0.0
EWALDA,15,female,Unknown,Unknown,0.0
EWARYSTA,15,female,Unknown,Unknown,0.0
FLÁVIA,15,female,Unknown,Unknown,0.0
FLEUR,15,female,Unknown,Unknown,0.0
GELENA,15,female,Unknown,Unknown,0.0
GENOVEVA,15,female,Unknown,Unknown,0.0
GIA,15,female,Unknown,Unknown,0.0
GŁAFIRA,15,female,Unknown,Unknown,0.0
GRAZIELLA,15,female,Unknown,Unknown,0.0
HANELORE,15,female,Unknown,Unknown,0.0
IMANI,15,female,Unknown,Unknown,0.0
INETA,15,female,Unknown,Unknown,0.0
INETTA,15,female,Unknown,Unknown,0.0
JACGUELINE,15,female,Unknown,Unknown,0.0
JAZMIN,15,female,Unknown,Unknown,0.0
JEWHENIJA,15,female,Unknown,Unknown,0.0
JOLANTHE,15,female,Unknown,Unknown,0.0
JONATA,15,female,Unknown,Unknown,0.0
JOSEFA,15,female,Unknown,Unknown,0.0
JUNE,15,female,Unknown,Unknown,0.0
JUNONA,15,female,Unknown,Unknown,0.0
JYOTI,15,female,Unknown,Unknown,0.0
KAMELA,15,female,Unknown,Unknown,0.0
KARA,15,female,Unknown,Unknown,0.0
LATOJA,15,female,Unknown,Unknown,0.0
LAURIE,15,female,Unknown,Unknown,0.0
LEONOR,15,female,Unknown,Unknown,0.0
LILYA,15,female,Unknown,Unknown,0.0
LISBETH,15,female,Unknown,Unknown,0.0
LITOSŁAWA,15,female,Unknown,Unknown,0.0
LOUIZA,15,female,Unknown,Unknown,0.0
LYNDA,15,female,Unknown,Unknown,0.0
ŁUCJANNA,15,female,Unknown,Unknown,0.0
MAGDALÉNA,15,female,Unknown,Unknown,0.0
MAGNOLIA,15,female,Unknown,Unknown,0.0
MAIJA,15,female,Unknown,Unknown,0.0
MAKSYMILIA,15,female,Unknown,Unknown,0.0
MALIN,15,female,Unknown,Unknown,0.0
MARGARETHA,15,female,Unknown,Unknown,0.0
MARGARIT,15,female,Unknown,Unknown,0.0
MARISOL,15,female,Unknown,Unknown,0.0
MARJANA,15,female,Unknown,Unknown,0.0
MATRONA,15,female,Unknown,Unknown,0.0
MAYUMI,15,female,Unknown,Unknown,0.0
MEGHAN,15,female,Unknown,Unknown,0.0
MELITTA,15,female,Unknown,Unknown,0.0
MIRASLAVA,15,female,Unknown,Unknown,0.0
MUNA,15,female,Unknown,Unknown,0.0
MY,15,female,Unknown,Unknown,0.0
MYROSLAWA,15,female,Unknown,Unknown,0.0
NASTASSJA,15,female,Unknown,Unknown,0.0
NATALII,15,female,Unknown,Unknown,0.0
NAWOJA,15,female,Unknown,Unknown,3.0
NEVENA,15,female,Unknown,Unknown,0.0
NISA,15,female,Unknown,Unknown,0.0
OFELYA,15,female,Unknown,Unknown,0.0
ORLA,15,female,Unknown,Unknown,0.0
PARASCOVIA,15,female,Unknown,Unknown,0.0
PATRÍCIA,15,female,Unknown,Unknown,0.0
PAVLA,15,female,Unknown,Unknown,0.0
PEGGY,15,female,Unknown,Unknown,0.0
POLIANA,15,female,Unknown,Unknown,0.0
POONAM,15,female,Unknown,Unknown,0.0
RONG,15,female,Unknown,Unknown,0.0
ROZALINDA,15,female,Unknown,Unknown,0.0
SEOYEON,15,female,Unknown,Unknown,0.0
SEVIL,15,female,Unknown,Unknown,0.0
SEVIM,15,female,Unknown,Unknown,0.0
SHUSHANIK,15,female,Unknown,Unknown,0.0
SILWIA,15,female,Unknown,Unknown,0.0
SIMGE,15,female,Unknown,Unknown,0.0
SINDI,15,female,Unknown,Unknown,0.0
SOPIKO,15,female,Unknown,Unknown,0.0
SYBILIA,15,female,Unknown,Unknown,0.0
SZCZĘSNA,15,female,Unknown,Unknown,0.0
ŚNIEŻKA,15,female,Unknown,Unknown,0.0
TAMIRA,15,female,Unknown,Unknown,0.0
THI BINH,15,female,Unknown,Unknown,0.0
THI LY,15,female,Unknown,Unknown,0.0
THI NGOC ANH,15,female,Unknown,Unknown,0.0
TIANA,15,female,Unknown,Unknown,0.0
TÍMEA,15,female,Unknown,Unknown,0.0
TRAUDA,15,female,Unknown,Unknown,0.0
TUGBA,15,female,Unknown,Unknown,0.0
VANINA,15,female,Unknown,Unknown,0.0
WALA,15,female,Unknown,Unknown,0.0
WALTRAUTA,15,female,Unknown,Unknown,0.0
WASYLIKI,15,female,Unknown,Unknown,0.0
WENECJA,15,female,Unknown,Unknown,0.0
YADVIGA,15,female,Unknown,Unknown,0.0
YALI,15,female,Unknown,Unknown,0.0
YASEMİN,15,female,Unknown,Unknown,0.0
YORDANKA,15,female,Unknown,Unknown,0.0
YOUNG,15,female,Unknown,Unknown,0.0
YURI,15,female,Unknown,Unknown,0.0
ŽANETA,15,female,Unknown,Unknown,0.0
ADELINE,14,female,Unknown,Unknown,2.0
ADÉLA,14,female,Unknown,Unknown,0.0
AGA,14,female,Unknown,Unknown,0.0
AGNÈS,14,female,Unknown,Unknown,0.0
AJLA,14,female,Unknown,Unknown,0.0
ALEWTYNA,14,female,Unknown,Unknown,0.0
AMELKA,14,female,Unknown,Unknown,0.0
ANAHITA,14,female,Unknown,Unknown,0.0
ANATALIA,14,female,Unknown,Unknown,0.0
ANGIELINA,14,female,Unknown,Unknown,0.0
ANIKÓ,14,female,Unknown,Unknown,0.0
ANUSHKA,14,female,Unknown,Unknown,0.0
